MMSI,candidate_count,max_score,mean_score
200018508,1,14.210063934326172,14.210063934326172
800037799,1,14.210063934326172,14.210063934326172
412348948,1,14.20743465423584,14.20743465423584
224021560,1,14.20689868927002,14.20689868927002
412400588,1,14.20689868927002,14.20689868927002
412422323,1,14.206281661987305,14.206281661987305
412435492,1,14.206281661987305,14.206281661987305
412358883,1,14.205650329589844,14.205650329589844
412329104,1,14.204952239990234,14.204952239990234
800034932,1,14.204952239990234,14.204952239990234
227396000,1,14.204273223876951,14.204273223876951
219240000,1,14.20281219482422,14.20281219482422
224108490,1,14.199179649353027,14.199179649353027
412476876,1,14.199179649353027,14.199179649353027
247104260,1,14.19611358642578,14.19611358642578
412423412,1,14.19611358642578,14.19611358642578
412413091,1,14.193537712097168,14.193537712097168
412565666,1,14.193537712097168,14.193537712097168
412470547,1,14.191194534301758,14.191194534301758
412286054,1,14.185524940490724,14.185524940490724
412415007,1,14.185524940490724,14.185524940490724
412324745,1,14.183478355407717,14.183478355407717
412430391,1,14.183478355407717,14.183478355407717
440216520,1,14.18288230895996,14.18288230895996
257200640,1,14.180936813354492,14.180936813354492
412413729,1,14.180936813354492,14.180936813354492
247152250,1,14.172765731811523,14.172765731811523
261012880,1,14.172765731811523,14.172765731811523
257195140,1,14.172744750976562,14.172744750976562
415001107,1,14.172744750976562,14.172744750976562
235010340,1,14.172103881835938,14.172103881835938
888812015,1,14.172103881835938,14.172103881835938
412364573,1,14.171526908874512,14.171526908874512
412412422,1,14.171526908874512,14.171526908874512
412284242,1,14.168058395385742,14.168058395385742
415830126,1,14.168058395385742,14.168058395385742
200011811,1,14.16445541381836,14.16445541381836
273385020,1,14.16445541381836,14.16445541381836
235112769,1,14.15947151184082,14.15947151184082
235085776,1,14.155487060546877,14.155487060546877
412450193,1,14.155487060546877,14.155487060546877
412332539,1,14.15473747253418,14.15473747253418
412419068,1,14.15473747253418,14.15473747253418
224164540,1,14.15418529510498,14.15418529510498
412412214,1,14.15418529510498,14.15418529510498
412447775,1,14.150335311889648,14.150335311889648
440041070,1,14.150335311889648,14.150335311889648
412450742,1,14.149457931518556,14.149457931518556
259107000,1,14.143836975097656,14.143836975097656
412083868,1,14.143836975097656,14.143836975097656
413000578,1,14.141716957092283,14.141716957092283
440104850,1,14.141716957092283,14.141716957092283
257797700,1,14.139917373657228,14.139917373657228
412370284,1,14.139917373657228,14.139917373657228
247120602,1,14.139184951782228,14.139184951782228
701000539,1,14.139184951782228,14.139184951782228
800025903,1,14.13582992553711,14.13582992553711
800043788,1,14.13582992553711,14.13582992553711
224140280,1,14.132847785949709,14.132847785949709
412214795,1,14.132847785949709,14.132847785949709
263408350,1,14.130249977111816,14.130249977111816
412420368,1,14.130249977111816,14.130249977111816
412430813,1,14.124932289123535,14.124932289123535
412471928,1,14.121855735778809,14.121855735778809
800039661,1,14.121855735778809,14.121855735778809
366977950,1,14.121209144592283,14.121209144592283
412061815,1,14.121209144592283,14.121209144592283
412211065,1,14.116876602172852,14.116876602172852
412423751,1,14.116876602172852,14.116876602172852
258094970,1,14.115022659301758,14.115022659301758
412422272,1,14.115022659301758,14.115022659301758
412432112,1,14.111213684082031,14.111213684082031
432567899,1,14.111213684082031,14.111213684082031
247080240,1,14.11070156097412,14.11070156097412
421300000,1,14.11070156097412,14.11070156097412
227337000,1,14.109850883483888,14.109850883483888
247122140,1,14.102115631103516,14.102115631103516
412327446,1,14.101250648498535,14.101250648498535
412422989,1,14.101250648498535,14.101250648498535
245700000,1,14.096120834350586,14.096120834350586
258078000,1,14.096120834350586,14.096120834350586
412460696,1,14.095132827758787,14.095132827758787
412568899,1,14.095132827758787,14.095132827758787
259388000,1,14.094552040100098,14.094552040100098
412439344,1,14.094552040100098,14.094552040100098
412202609,1,14.092329978942873,14.092329978942873
412427847,1,14.092329978942873,14.092329978942873
219006061,1,14.091821670532228,14.091821670532228
273894200,1,14.091821670532228,14.091821670532228
205293000,1,14.090868949890137,14.090868949890137
440124080,1,14.090868949890137,14.090868949890137
412330353,1,14.08929443359375,14.08929443359375
412460785,1,14.08929443359375,14.08929443359375
440311360,1,14.08492660522461,14.08492660522461
800051605,1,14.08492660522461,14.08492660522461
412444775,1,14.084654808044434,14.084654808044434
440122660,1,14.084654808044434,14.084654808044434
232004618,1,14.072235107421877,14.072235107421877
412332981,1,14.072235107421877,14.072235107421877
412438672,1,14.06533432006836,14.06533432006836
412443068,1,14.06533432006836,14.06533432006836
412201625,1,14.064825057983398,14.064825057983398
900017283,1,14.064825057983398,14.064825057983398
100702671,1,14.06476593017578,14.06476593017578
412202568,1,14.063764572143556,14.063764572143556
900029649,1,14.063764572143556,14.063764572143556
247065710,1,14.06027603149414,14.06027603149414
414161207,1,14.06027603149414,14.06027603149414
412436872,1,14.059895515441896,14.059895515441896
412438185,1,14.059895515441896,14.059895515441896
200005410,1,14.058517456054688,14.058517456054688
366392030,1,14.058517456054688,14.058517456054688
412433338,1,14.056854248046877,14.056854248046877
412656688,1,14.056854248046877,14.056854248046877
219006382,1,14.055843353271484,14.055843353271484
412365155,1,14.055843353271484,14.055843353271484
412438571,1,14.05515480041504,14.05515480041504
251422110,1,14.052114486694336,14.052114486694336
440951753,1,14.052114486694336,14.052114486694336
200009235,1,14.051122665405272,14.051122665405272
412002138,1,14.051122665405272,14.051122665405272
412352181,1,14.04824161529541,14.04824161529541
414900002,1,14.04824161529541,14.04824161529541
110706891,1,14.043988227844238,14.043988227844238
231105000,1,14.043988227844238,14.043988227844238
211290000,1,14.042736053466797,14.042736053466797
247151150,1,14.042736053466797,14.042736053466797
140700139,1,14.03920078277588,14.03920078277588
271072641,1,14.03920078277588,14.03920078277588
412444273,1,14.03874969482422,14.03874969482422
800000535,1,14.03874969482422,14.03874969482422
412522536,1,14.03703784942627,14.03703784942627
800037512,1,14.03703784942627,14.03703784942627
412322981,1,14.036758422851562,14.036758422851562
412330396,1,14.036758422851562,14.036758422851562
265639120,1,14.035508155822754,14.035508155822754
440104750,1,14.035508155822754,14.035508155822754
412324428,1,14.032358169555664,14.032358169555664
412451778,1,14.032358169555664,14.032358169555664
412286017,1,14.026310920715332,14.026310920715332
512425000,1,14.026310920715332,14.026310920715332
224241940,1,14.023685455322266,14.023685455322266
412417666,1,14.019535064697266,14.019535064697266
219000855,1,14.019145011901855,14.019145011901855
412366462,1,14.019145011901855,14.019145011901855
263411680,1,14.01784896850586,14.01784896850586
412366388,1,14.01784896850586,14.01784896850586
700000856,1,14.014490127563477,14.014490127563477
412213287,1,14.013738632202148,14.013738632202148
412437774,1,14.013680458068848,14.013680458068848
440123340,1,14.013680458068848,14.013680458068848
412300323,1,14.012483596801758,14.012483596801758
800000958,1,14.012483596801758,14.012483596801758
412322064,1,14.011636734008787,14.011636734008787
412425323,1,14.00637149810791,14.00637149810791
800049259,1,14.00637149810791,14.00637149810791
412410331,1,14.004706382751465,14.004706382751465
412422075,1,14.004706382751465,14.004706382751465
412439618,1,14.003910064697266,14.003910064697266
503711100,1,14.003910064697266,14.003910064697266
224093360,1,13.998353958129885,13.998353958129885
412413999,1,13.998353958129885,13.998353958129885
412322962,1,13.99822235107422,13.99822235107422
412427974,1,13.99822235107422,13.99822235107422
412432215,1,13.996684074401855,13.996684074401855
412461681,1,13.996684074401855,13.996684074401855
247150240,1,13.994876861572266,13.994876861572266
800025216,1,13.994876861572266,13.994876861572266
110300259,1,13.993250846862791,13.993250846862791
412323155,1,13.993162155151367,13.993162155151367
800008084,1,13.993162155151367,13.993162155151367
412205429,1,13.992154121398926,13.992154121398926
441309000,1,13.992154121398926,13.992154121398926
247140360,1,13.988407135009766,13.988407135009766
412281264,1,13.988407135009766,13.988407135009766
224260750,1,13.988094329833984,13.988094329833984
331479000,1,13.988094329833984,13.988094329833984
412428728,1,13.985427856445312,13.985427856445312
412436705,1,13.985427856445312,13.985427856445312
412286884,1,13.985008239746094,13.985008239746094
810080113,1,13.985008239746094,13.985008239746094
200018142,1,13.982904434204102,13.982904434204102
200004066,1,13.98146629333496,13.98146629333496
412433595,1,13.98146629333496,13.98146629333496
224073570,1,13.98090648651123,13.98090648651123
257136520,1,13.98090648651123,13.98090648651123
247121970,1,13.979570388793944,13.979570388793944
412322833,1,13.979570388793944,13.979570388793944
367673740,1,13.97799587249756,13.97799587249756
412349759,1,13.97799587249756,13.97799587249756
112323356,1,13.97785472869873,13.97785472869873
228208800,1,13.97785472869873,13.97785472869873
263424640,1,13.97744846343994,13.97744846343994
412521718,1,13.97744846343994,13.97744846343994
263509000,1,13.977200508117676,13.977200508117676
412451581,1,13.977200508117676,13.977200508117676
224104340,1,13.975668907165527,13.975668907165527
553111740,1,13.975668907165527,13.975668907165527
211319400,1,13.975627899169922,13.975627899169922
412430573,1,13.975627899169922,13.975627899169922
800044761,1,13.973270416259766,13.973270416259766
412320427,1,13.972640991210938,13.972640991210938
412464323,1,13.972640991210938,13.972640991210938
412414673,1,13.968143463134766,13.968143463134766
800049579,1,13.968143463134766,13.968143463134766
200007796,1,13.96709156036377,13.96709156036377
412330333,1,13.96709156036377,13.96709156036377
232005530,1,13.964001655578612,13.964001655578612
412433158,1,13.964001655578612,13.964001655578612
412008004,1,13.960332870483398,13.960332870483398
412322684,1,13.9595308303833,13.9595308303833
259109000,1,13.956507682800291,13.956507682800291
412431683,1,13.956507682800291,13.956507682800291
412214239,1,13.955997467041016,13.955997467041016
926202889,1,13.955997467041016,13.955997467041016
246296000,1,13.955937385559082,13.955937385559082
412432333,1,13.955937385559082,13.955937385559082
412423304,1,13.95577907562256,13.95577907562256
412436625,1,13.95577907562256,13.95577907562256
257098320,1,13.948512077331545,13.948512077331545
412423252,1,13.948512077331545,13.948512077331545
412329105,1,13.94191837310791,13.94191837310791
413555519,1,13.94191837310791,13.94191837310791
412451075,1,13.93753433227539,13.93753433227539
408906886,1,13.93453311920166,13.93453311920166
412328591,1,13.93453311920166,13.93453311920166
412414104,1,13.932579040527344,13.932579040527344
412450957,1,13.932579040527344,13.932579040527344
247083170,1,13.930678367614746,13.930678367614746
412324474,1,13.930678367614746,13.930678367614746
238791640,1,13.927072525024414,13.927072525024414
412442256,1,13.927072525024414,13.927072525024414
259609000,1,13.925708770751951,13.925708770751951
412441453,1,13.925708770751951,13.925708770751951
273384020,1,13.925555229187012,13.925555229187012
412444578,1,13.925555229187012,13.925555229187012
412286329,1,13.924432754516602,13.924432754516602
412324281,1,13.924432754516602,13.924432754516602
412449759,1,13.92442798614502,13.92442798614502
412333202,1,13.923051834106444,13.923051834106444
412449085,1,13.923051834106444,13.923051834106444
412880661,1,13.921697616577148,13.921697616577148
224591000,1,13.920154571533203,13.920154571533203
413324458,1,13.920154571533203,13.920154571533203
412450818,1,13.918932914733888,13.918932914733888
412480674,1,13.918932914733888,13.918932914733888
412368076,1,13.918888092041016,13.918888092041016
412420378,1,13.918285369873049,13.918285369873049
926002258,1,13.918285369873049,13.918285369873049
219001682,1,13.913637161254885,13.913637161254885
412365352,1,13.913637161254885,13.913637161254885
412320212,1,13.911252975463867,13.911252975463867
412411876,1,13.911252975463867,13.911252975463867
257000910,1,13.908121109008787,13.908121109008787
905101668,1,13.908121109008787,13.908121109008787
412327114,1,13.906827926635742,13.906827926635742
413066568,1,13.906827926635742,13.906827926635742
110706887,1,13.906458854675291,13.906458854675291
257978500,1,13.906458854675291,13.906458854675291
412323043,1,13.904300689697266,13.904300689697266
412418415,1,13.904300689697266,13.904300689697266
251157640,1,13.90161418914795,13.90161418914795
412322354,1,13.90161418914795,13.90161418914795
412323876,1,13.899131774902344,13.899131774902344
247090910,1,13.89825439453125,13.89825439453125
275460000,1,13.89825439453125,13.89825439453125
412425753,1,13.894109725952148,13.894109725952148
412427553,1,13.894109725952148,13.894109725952148
412000218,1,13.89401149749756,13.89401149749756
412432581,1,13.89401149749756,13.89401149749756
412281366,1,13.892152786254885,13.892152786254885
412433128,1,13.892152786254885,13.892152786254885
412329657,1,13.892067909240724,13.892067909240724
800043398,1,13.892067909240724,13.892067909240724
235001921,1,13.88990592956543,13.88990592956543
412428201,1,13.88990592956543,13.88990592956543
412433099,1,13.886006355285645,13.886006355285645
800053388,1,13.886006355285645,13.886006355285645
412200719,1,13.88591766357422,13.88591766357422
412287332,1,13.88591766357422,13.88591766357422
412425262,1,13.885059356689451,13.885059356689451
413466027,1,13.885059356689451,13.885059356689451
235033145,1,13.88387680053711,13.88387680053711
546768245,1,13.88387680053711,13.88387680053711
412285048,1,13.882213592529297,13.882213592529297
412432736,1,13.882213592529297,13.882213592529297
412410353,1,13.88087272644043,13.88087272644043
412428335,1,13.88087272644043,13.88087272644043
244860048,1,13.878887176513672,13.878887176513672
412429065,1,13.878887176513672,13.878887176513672
200952456,1,13.877399444580078,13.877399444580078
235081826,1,13.877399444580078,13.877399444580078
412214513,1,13.877206802368164,13.877206802368164
412430808,1,13.877206802368164,13.877206802368164
412322903,1,13.876672744750977,13.876672744750977
900922816,1,13.87496280670166,13.87496280670166
412422553,1,13.873847007751465,13.873847007751465
412450162,1,13.873847007751465,13.873847007751465
